order_id,date,product_id,product_name,category,region,quantity_sold,unit_price,discount_pct,sales_rep
ORD00813,2026-03-12 09:47:02.645720,P058,Product_58,Sports,North,9,5955.07,,Vikas
ORD00814,2026-03-16 09:47:02.645720,P095,Product_95,Home,North,19,2609.83,15.0,Vikas
ORD00815,2026-05-19 09:47:02.645720,P016,Product_16,Fashion,West,15,2481.73,10.0,Rahul
ORD00816,2026-03-30 09:47:02.645720,P034,Product_34,Electronics,South,4,3174.52,5.0,Vikas
ORD00817,2026-03-27 09:47:02.645720,P053,Product_53,Sports,Central,1,6446.7,,Amit
ORD00818,2026-04-16 09:47:02.645720,P073,Product_73,Electronics,North,11,8790.35,10.0,Sneha
ORD00819,2026-05-30 09:47:02.645720,P095,Product_95,Home,South,20,3134.66,0.0,Rahul
ORD00820,2026-06-05 09:47:02.645720,P068,Product_68,Electronics,East,3,1364.95,0.0,Sneha
ORD00821,2026-04-01 09:47:02.645720,P087,Product_87,Fashion,North,1,4230.6,10.0,Amit
ORD00822,2026-03-24 09:47:02.645720,P007,Product_7,Home,West,4,3628.53,5.0,Anjali
ORD00823,2026-05-02 09:47:02.645720,P091,Product_91,Home,Central,3,3780.68,0.0,Rahul
ORD00824,2026-04-17 09:47:02.645720,P084,Product_84,Sports,Central,8,2985.57,10.0,Sneha
ORD00825,2026-04-12 09:47:02.645720,P036,Product_36,Fashion,Central,2,2366.06,10.0,Sneha
ORD00826,2026-04-07 09:47:02.645720,P037,Product_37,Fashion,Central,20,7248.9,15.0,Anjali
ORD00827,2026-05-18 09:47:02.645720,P079,Product_79,Electronics,Central,13,3165.37,,Sneha
ORD00828,2026-05-03 09:47:02.645720,P031,Product_31,Sports,North,9,6029.65,,Sneha
ORD00829,2026-04-01 09:47:02.645720,P037,Product_37,Fashion,South,12,1395.75,0.0,Amit
ORD00830,2026-05-21 09:47:02.645720,P036,Product_36,Fashion,South,8,2952.4,10.0,Priya
ORD00831,2026-03-11 09:47:02.645720,P008,Product_8,Fashion,South,18,1487.52,15.0,Amit
ORD00832,2026-05-24 09:47:02.645720,P006,Product_6,Electronics,South,7,576.95,,Rahul
ORD00833,2026-05-03 09:47:02.645720,P065,Product_65,Electronics,West,6,9307.3,0.0,Sneha
ORD00834,2026-03-19 09:47:02.645720,P050,Product_50,Fashion,East,12,417.64,0.0,Amit
ORD00835,2026-04-05 09:47:02.645720,P005,Product_5,Electronics,North,1,5324.47,0.0,Anjali
ORD00836,2026-04-04 09:47:02.645720,P056,Product_56,Sports,Central,3,9507.2,5.0,Vikas
ORD00837,2026-03-18 09:47:02.645720,P061,Product_61,Sports,East,2,4227.04,,Sneha
ORD00838,2026-04-01 09:47:02.645720,P061,Product_61,Sports,West,16,7656.55,15.0,Anjali
ORD00839,2026-04-18 09:47:02.645720,P064,Product_64,Sports,North,20,9925.35,0.0,Anjali
ORD00840,2026-05-27 09:47:02.645720,P064,Product_64,Sports,East,9,3465.83,5.0,Sneha
ORD00841,2026-03-31 09:47:02.645720,P015,Product_15,Fashion,Central,7,2313.19,0.0,Sneha
ORD00842,2026-05-26 09:47:02.645720,P064,Product_64,Sports,North,1,8975.86,5.0,Priya
ORD00843,2026-04-04 09:47:02.645720,P031,Product_31,Sports,East,7,7186.82,15.0,Vikas
ORD00844,2026-04-22 09:47:02.645720,P089,Product_89,Fashion,North,3,9612.47,,Priya
ORD00845,2026-04-08 09:47:02.645720,P070,Product_70,Fashion,East,-14,2661.89,5.0,Rahul
ORD00846,2026-06-09 09:47:02.645720,P091,Product_91,Home,West,19,785.73,,Amit
ORD00847,2026-05-02 09:47:02.645720,P053,Product_53,Sports,West,16,1341.27,,Rahul
ORD00848,2026-05-06 09:47:02.645720,P007,Product_7,Home,South,3,2268.1,0.0,Vikas
ORD00849,2026-05-03 09:47:02.645720,P091,Product_91,Home,Central,4,1589.58,10.0,Rahul
ORD00850,2026-05-18 09:47:02.645720,P055,Product_55,Fashion,West,20,684.74,15.0,Sneha
ORD00851,2026-03-29 09:47:02.645720,P013,Product_13,Home,West,16,5765.57,5.0,Vikas
ORD00852,2026-04-29 09:47:02.645720,P073,Product_73,Electronics,Central,19,3841.2,10.0,Priya
ORD00853,2026-04-30 09:47:02.645720,P046,Product_46,Fashion,South,11,6159.4,,Priya
ORD00854,2026-04-20 09:47:02.645720,P090,Product_90,Fashion,South,17,1339.86,0.0,Rahul
ORD00855,2026-05-18 09:47:02.645720,P069,Product_69,Fashion,East,16,5560.73,0.0,Vikas
ORD00856,2026-03-26 09:47:02.645720,P057,Product_57,Fashion,Central,17,2642.48,15.0,Sneha
ORD00857,2026-05-04 09:47:02.645720,P027,Product_27,Electronics,West,17,7406.8,10.0,Amit
ORD00858,2026-04-21 09:47:02.645720,P039,Product_39,Electronics,East,2,5320.01,0.0,Sneha
ORD00859,2026-05-13 09:47:02.645720,P044,Product_44,Electronics,North,3,6321.08,0.0,Vikas
ORD00860,2026-05-31 09:47:02.645720,P092,Product_92,Electronics,South,19,2537.87,0.0,Sneha
ORD00861,2026-03-31 09:47:02.645720,P018,Product_18,Home,East,1,8266.7,0.0,Rahul
ORD00862,2026-04-15 09:47:02.645720,P023,Product_23,Sports,Central,2,9569.14,10.0,Anjali
ORD00863,2026-04-26 09:47:02.645720,P075,Product_75,Electronics,South,7,7709.59,,Vikas
ORD00864,2026-06-08 09:47:02.645720,P009,Product_9,Home,South,20,8756.74,15.0,Amit
ORD00865,2026-04-15 09:47:02.645720,P043,Product_43,Home,West,-13,9481.04,0.0,Rahul
ORD00866,2026-04-13 09:47:02.645720,P046,Product_46,Fashion,North,11,6425.64,,Vikas
ORD00867,2026-03-19 09:47:02.645720,P056,Product_56,Sports,North,3,9058.07,15.0,Sneha
ORD00868,2026-06-08 09:47:02.645720,P023,Product_23,Sports,West,4,4139.61,5.0,Priya
ORD00869,2026-04-18 09:47:02.645720,P081,Product_81,Home,Central,4,1079.66,0.0,Amit
ORD00870,2026-04-17 09:47:02.645720,P022,Product_22,Fashion,Central,4,2879.63,0.0,Rahul
ORD00871,2026-04-22 09:47:02.645720,P033,Product_33,Home,West,14,8989.28,15.0,Anjali
ORD00872,2026-04-08 09:47:02.645720,P011,Product_11,Electronics,Central,13,1857.74,5.0,Anjali
ORD00873,2026-03-18 09:47:02.645720,P081,Product_81,Home,East,8,3968.39,0.0,Anjali
ORD00874,2026-05-15 09:47:02.645720,P014,Product_14,Electronics,East,4,4415.45,10.0,Anjali
ORD00875,2026-03-11 09:47:02.645720,P026,Product_26,Electronics,North,15,8766.15,10.0,Rahul
ORD00876,2026-03-14 09:47:02.645720,P074,Product_74,Electronics,West,4,6368.66,,Priya
ORD00877,2026-05-15 09:47:02.645720,P006,Product_6,Electronics,South,14,9188.75,0.0,Vikas
ORD00878,2026-04-24 09:47:02.645720,P061,Product_61,Sports,South,10,9723.88,0.0,Priya
ORD00879,2026-04-28 09:47:02.645720,P083,Product_83,Electronics,North,5,3779.17,0.0,Vikas
ORD00880,2026-05-06 09:47:02.645720,P077,Product_77,Home,Central,-19,2100.44,0.0,Vikas
ORD00881,2026-05-26 09:47:02.645720,P080,Product_80,Home,East,14,6470.78,10.0,Sneha
ORD00882,2026-03-21 09:47:02.645720,P025,Product_25,Fashion,Central,14,2043.27,15.0,Rahul
ORD00883,2026-05-22 09:47:02.645720,P069,Product_69,Fashion,West,6,7651.74,15.0,Priya
ORD00884,2026-06-04 09:47:02.645720,P038,Product_38,Fashion,Central,9,1611.16,15.0,Sneha
ORD00885,2026-05-06 09:47:02.645720,P002,Product_2,Electronics,South,6,5174.54,10.0,Amit
ORD00886,2026-03-20 09:47:02.645720,P067,Product_67,Home,East,4,5504.17,10.0,Amit
ORD00887,2026-06-06 09:47:02.645720,P097,Product_97,Home,North,9,8445.09,,Amit
ORD00888,2026-05-09 09:47:02.645720,P091,Product_91,Home,East,2,5513.4,15.0,Vikas
ORD00889,2026-04-19 09:47:02.645720,P042,Product_42,Home,South,1,8408.81,15.0,Sneha
ORD00890,2026-04-29 09:47:02.645720,P042,Product_42,Home,Central,8,8559.91,10.0,Anjali
ORD00891,2026-05-01 09:47:02.645720,P022,Product_22,Fashion,Central,19,1496.81,5.0,Priya
ORD00892,2026-04-03 09:47:02.645720,P099,Product_99,Home,West,-9,3514.72,10.0,Rahul
ORD00893,2026-05-11 09:47:02.645720,P020,Product_20,Sports,North,19,1939.08,5.0,Vikas
ORD00894,2026-03-14 09:47:02.645720,P096,Product_96,Home,West,14,9667.24,,Priya
ORD00895,2026-05-25 09:47:02.645720,P045,Product_45,Sports,Central,6,175.4,5.0,Priya
ORD00896,2026-04-18 09:47:02.645720,P055,Product_55,Fashion,West,8,1091.5,,Sneha
ORD00897,2026-04-19 09:47:02.645720,P031,Product_31,Sports,South,10,8844.74,,Sneha
ORD00898,2026-04-19 09:47:02.645720,P078,Product_78,Fashion,South,5,5766.2,0.0,Vikas
ORD00899,2026-05-01 09:47:02.645720,P007,Product_7,Home,East,18,5578.64,0.0,Amit
ORD00900,2026-05-27 09:47:02.645720,P021,Product_21,Home,South,11,9173.62,0.0,Rahul
ORD00901,2026-03-13 09:47:02.645720,P088,Product_88,Electronics,West,17,2892.98,0.0,Priya
ORD00902,2026-03-23 09:47:02.645720,P039,Product_39,Electronics,South,20,9404.09,0.0,Sneha
ORD00903,2026-06-07 09:47:02.645720,P045,Product_45,Sports,Central,10,9328.31,,Amit
ORD00904,2026-06-09 09:47:02.645720,P029,Product_29,Home,West,11,9466.53,,Vikas
ORD00905,2026-04-11 09:47:02.645720,P091,Product_91,Home,West,18,629.4,,Vikas
ORD00906,2026-03-15 09:47:02.645720,P039,Product_39,Electronics,North,11,205.27,10.0,Sneha
ORD00907,2026-05-17 09:47:02.645720,P042,Product_42,Home,North,11,9348.09,0.0,Sneha
ORD00908,2026-04-02 09:47:02.645720,P076,Product_76,Electronics,West,13,9185.91,10.0,Amit
ORD00909,2026-05-08 09:47:02.645720,P032,Product_32,Sports,East,5,5481.98,,Rahul
ORD00910,2026-05-19 09:47:02.645720,P053,Product_53,Sports,North,12,5768.32,10.0,Amit
ORD00911,2026-04-05 09:47:02.645720,P004,Product_4,Electronics,East,4,7920.84,10.0,Amit
ORD00912,2026-04-11 09:47:02.645720,P064,Product_64,Sports,Central,8,576.91,,Amit
ORD00913,2026-03-24 09:47:02.645720,P010,Product_10,Sports,South,12,4513.67,15.0,Sneha
ORD00914,2026-03-29 09:47:02.645720,P069,Product_69,Fashion,North,12,5182.77,5.0,Vikas
ORD00915,2026-06-09 09:47:02.645720,P007,Product_7,Home,South,8,5088.02,0.0,Vikas
ORD00916,2026-05-21 09:47:02.645720,P008,Product_8,Fashion,West,20,4935.19,15.0,Sneha
ORD00917,2026-04-23 09:47:02.645720,P093,Product_93,Home,East,15,6224.1,5.0,Sneha
ORD00918,2026-05-09 09:47:02.645720,P052,Product_52,Electronics,Central,12,6272.2,5.0,Sneha
ORD00919,2026-04-26 09:47:02.645720,P004,Product_4,Electronics,East,13,9378.37,15.0,Priya
ORD00920,2026-06-04 09:47:02.645720,P065,Product_65,Electronics,South,9,3587.6,5.0,Amit
ORD00921,2026-06-02 09:47:02.645720,P054,Product_54,Home,Central,1,1946.18,10.0,Priya
ORD00922,2026-05-01 09:47:02.645720,P026,Product_26,Electronics,West,9,291.85,5.0,Vikas
ORD00923,2026-04-21 09:47:02.645720,P070,Product_70,Fashion,Central,6,1230.74,0.0,Sneha
ORD00924,2026-05-16 09:47:02.645720,P048,Product_48,Electronics,East,13,9815.23,0.0,Rahul
ORD00925,2026-04-19 09:47:02.645720,P081,Product_81,Home,North,17,5914.71,5.0,Anjali
ORD00926,2026-05-25 09:47:02.645720,P074,Product_74,Electronics,South,19,2611.0,,Vikas
ORD00927,2026-06-08 09:47:02.645720,P033,Product_33,Home,South,18,8591.23,15.0,Rahul
ORD00928,2026-04-06 09:47:02.645720,P029,Product_29,Home,West,9,2223.78,10.0,Sneha
ORD00929,2026-04-15 09:47:02.645720,P079,Product_79,Electronics,East,16,2493.31,5.0,Vikas
ORD00930,2026-03-15 09:47:02.645720,P028,Product_28,Electronics,Central,10,5752.94,,Vikas
ORD00931,2026-04-01 09:47:02.645720,P095,Product_95,Home,East,1,160.22,,Sneha
ORD00932,2026-03-12 09:47:02.645720,P094,Product_94,Electronics,East,15,3128.23,15.0,Anjali
ORD00933,2026-06-05 09:47:02.645720,P065,Product_65,Electronics,East,1,7303.49,15.0,Rahul
ORD00934,2026-05-03 09:47:02.645720,P020,Product_20,Sports,West,1,3093.31,5.0,Vikas
ORD00935,2026-04-20 09:47:02.645720,P093,Product_93,Home,North,20,386.86,0.0,Sneha
ORD00936,2026-03-22 09:47:02.645720,P090,Product_90,Fashion,Central,19,1418.39,10.0,Amit
ORD00937,2026-03-19 09:47:02.645720,P039,Product_39,Electronics,North,16,7776.22,5.0,Vikas
ORD00938,2026-04-04 09:47:02.645720,P053,Product_53,Sports,Central,10,6371.78,,Anjali
ORD00939,2026-05-18 09:47:02.645720,P055,Product_55,Fashion,East,18,5714.36,15.0,Priya
ORD00940,2026-06-08 09:47:02.645720,P093,Product_93,Home,Central,19,9324.82,,Sneha
ORD00941,2026-03-22 09:47:02.645720,P088,Product_88,Electronics,North,15,2991.45,5.0,Priya
ORD00942,2026-05-11 09:47:02.645720,P062,Product_62,Electronics,North,9,571.99,10.0,Vikas
ORD00943,2026-04-15 09:47:02.645720,P038,Product_38,Fashion,Central,19,3267.91,10.0,Priya
ORD00944,2026-04-27 09:47:02.645720,P069,Product_69,Fashion,South,17,7242.38,5.0,Anjali
ORD00945,2026-05-22 09:47:02.645720,P093,Product_93,Home,South,8,1728.57,,Priya
ORD00946,2026-06-09 09:47:02.645720,P058,Product_58,Sports,East,6,453.0,15.0,Vikas
ORD00947,2026-03-27 09:47:02.645720,P069,Product_69,Fashion,South,1,5283.38,,Anjali
ORD00948,2026-05-26 09:47:02.645720,P026,Product_26,Electronics,East,14,4574.79,5.0,Rahul
ORD00949,2026-03-27 09:47:02.645720,P090,Product_90,Fashion,East,3,6923.44,10.0,Amit
ORD00950,2026-06-03 09:47:02.645720,P095,Product_95,Home,West,19,5217.13,5.0,Rahul
ORD00951,2026-04-23 09:47:02.645720,P053,Product_53,Sports,North,2,7299.91,0.0,Rahul
ORD00952,2026-05-12 09:47:02.645720,P029,Product_29,Home,Central,14,359.13,,Anjali
ORD00953,2026-04-03 09:47:02.645720,P097,Product_97,Home,West,19,4069.52,,Sneha
ORD00954,2026-06-03 09:47:02.645720,P043,Product_43,Home,West,16,1958.33,,Anjali
ORD00955,2026-04-20 09:47:02.645720,P058,Product_58,Sports,East,8,3613.87,0.0,Priya
ORD00956,2026-03-17 09:47:02.645720,P049,Product_49,Home,South,8,5286.25,,Anjali
ORD00957,2026-03-18 09:47:02.645720,P074,Product_74,Electronics,South,8,5438.01,0.0,Priya
ORD00958,2026-04-05 09:47:02.645720,P013,Product_13,Home,South,19,3010.1,5.0,Amit
ORD00959,2026-04-24 09:47:02.645720,P025,Product_25,Fashion,West,6,5646.83,,Anjali
ORD00960,2026-05-05 09:47:02.645720,P016,Product_16,Fashion,North,14,6598.75,,Vikas
ORD00961,2026-05-09 09:47:02.645720,P087,Product_87,Fashion,Central,1,6609.71,15.0,Vikas
ORD00962,2026-04-06 09:47:02.645720,P026,Product_26,Electronics,North,7,3952.3,,Vikas
ORD00963,2026-06-03 09:47:02.645720,P054,Product_54,Home,East,17,3319.51,,Sneha
ORD00964,2026-04-05 09:47:02.645720,P094,Product_94,Electronics,Central,3,5095.12,15.0,Sneha
ORD00965,2026-04-01 09:47:02.645720,P057,Product_57,Fashion,West,12,4962.96,5.0,Priya
ORD00966,2026-03-19 09:47:02.645720,P097,Product_97,Home,East,18,8018.33,0.0,Sneha
ORD00967,2026-04-15 09:47:02.645720,P015,Product_15,Fashion,North,8,4472.17,15.0,Rahul
ORD00968,2026-05-13 09:47:02.645720,P001,Product_1,Fashion,North,1,3835.3,15.0,Amit
ORD00969,2026-03-30 09:47:02.645720,P056,Product_56,Sports,Central,11,1299.47,5.0,Priya
ORD00970,2026-05-12 09:47:02.645720,P027,Product_27,Electronics,East,1,5222.73,0.0,Anjali
ORD00971,2026-04-05 09:47:02.645720,P001,Product_1,Fashion,East,2,8146.34,,Amit
ORD00972,2026-04-23 09:47:02.645720,P061,Product_61,Sports,South,3,7418.33,0.0,Priya
ORD00973,2026-03-15 09:47:02.645720,P025,Product_25,Fashion,East,9,6635.61,15.0,Rahul
ORD00974,2026-05-06 09:47:02.645720,P023,Product_23,Sports,West,4,4112.37,10.0,Anjali
ORD00975,2026-05-27 09:47:02.645720,P019,Product_19,Home,West,9,3685.71,10.0,Sneha
ORD00976,2026-04-11 09:47:02.645720,P018,Product_18,Home,Central,9,5762.31,,Priya
ORD00977,2026-04-14 09:47:02.645720,P015,Product_15,Fashion,South,16,4717.35,5.0,Priya
ORD00978,2026-03-28 09:47:02.645720,P034,Product_34,Electronics,South,18,123.16,5.0,Amit
ORD00979,2026-05-07 09:47:02.645720,P033,Product_33,Home,South,2,1248.9,15.0,Sneha
ORD00980,2026-05-10 09:47:02.645720,P065,Product_65,Electronics,West,15,3706.63,10.0,Sneha
ORD00981,2026-04-01 09:47:02.645720,P072,Product_72,Fashion,North,5,3475.98,15.0,Priya
ORD00982,2026-06-03 09:47:02.645720,P096,Product_96,Home,East,-12,2036.78,15.0,Sneha
ORD00983,2026-04-11 09:47:02.645720,P051,Product_51,Home,West,1,1097.86,15.0,Priya
ORD00984,2026-03-28 09:47:02.645720,P093,Product_93,Home,East,-3,4945.22,10.0,Priya
ORD00985,2026-05-20 09:47:02.645720,P029,Product_29,Home,West,20,8912.25,,Priya
ORD00986,2026-06-07 09:47:02.645720,P044,Product_44,Electronics,North,15,5277.78,,Priya
ORD00987,2026-03-13 09:47:02.645720,P047,Product_47,Electronics,North,19,5591.32,15.0,Amit
ORD00988,2026-03-25 09:47:02.645720,P015,Product_15,Fashion,West,3,963.4,0.0,Priya
ORD00989,2026-04-12 09:47:02.645720,P001,Product_1,Fashion,Central,20,5448.01,0.0,Amit
ORD00990,2026-03-24 09:47:02.645720,P068,Product_68,Electronics,South,17,8585.47,5.0,Anjali
ORD00991,2026-04-02 09:47:02.645720,P076,Product_76,Electronics,West,7,3900.73,5.0,Amit
ORD00992,2026-05-07 09:47:02.645720,P090,Product_90,Fashion,Central,10,3943.01,,Rahul
ORD00993,2026-03-18 09:47:02.645720,P079,Product_79,Electronics,West,19,8428.24,15.0,Sneha
ORD00994,2026-03-12 09:47:02.645720,P057,Product_57,Fashion,West,20,329.77,5.0,Anjali
ORD00995,2026-05-07 09:47:02.645720,P011,Product_11,Electronics,West,10,7772.89,10.0,Priya
ORD00996,2026-04-21 09:47:02.645720,P080,Product_80,Home,Central,5,1726.01,,Anjali
ORD00997,2026-05-29 09:47:02.645720,P013,Product_13,Home,South,8,6134.21,,Rahul
ORD00998,2026-03-14 09:47:02.645720,P026,Product_26,Electronics,North,10,2520.33,,Anjali
ORD00999,2026-04-19 09:47:02.645720,P094,Product_94,Electronics,South,10,8518.27,,Rahul
ORD01000,2026-04-08 09:47:02.645720,P075,Product_75,Electronics,South,13,7145.32,5.0,Sneha
ORD00059,2026-05-04 09:47:02.645720,P034,Product_34,Electronics,Central,20,9034.84,0.0,Priya
ORD00120,2026-04-07 09:47:02.645720,P085,Product_85,Fashion,South,8,9339.07,5.0,Rahul
ORD00609,2026-03-19 09:47:02.645720,P004,Product_4,Electronics,North,12,9316.42,15.0,Priya
ORD00433,2026-04-21 09:47:02.645720,P093,Product_93,Home,North,8,5336.29,0.0,Vikas
ORD00934,2026-05-03 09:47:02.645720,P020,Product_20,Sports,West,1,3093.31,5.0,Vikas
ORD00435,2026-06-01 09:47:02.645720,P026,Product_26,Electronics,East,11,3761.44,10.0,Sneha
ORD00709,2026-05-18 09:47:02.645720,P010,Product_10,Sports,East,8,5088.39,15.0,Sneha
ORD00206,2026-04-04 09:47:02.645720,P083,Product_83,Electronics,North,11,4719.07,10.0,Sneha
ORD00181,2026-05-12 09:47:02.645720,P028,Product_28,Electronics,North,2,9152.01,15.0,Amit
ORD00037,2026-04-22 09:47:02.645720,P090,Product_90,Fashion,South,11,6900.89,,Vikas
ORD00887,2026-06-06 09:47:02.645720,P097,Product_97,Home,North,9,8445.09,,Amit
ORD00384,2026-03-20 09:47:02.645720,P071,Product_71,Electronics,Central,17,9399.0,0.0,Vikas
ORD00962,2026-04-06 09:47:02.645720,P026,Product_26,Electronics,North,7,3952.3,,Vikas
ORD00816,2026-03-30 09:47:02.645720,P034,Product_34,Electronics,South,4,3174.52,5.0,Vikas
ORD00842,2026-05-26 09:47:02.645720,P064,Product_64,Sports,North,1,8975.86,5.0,Priya
ORD00414,2026-03-19 09:47:02.645720,P044,Product_44,Electronics,East,10,7836.85,5.0,Sneha
ORD00183,2026-05-23 09:47:02.645720,P099,Product_99,Home,East,20,1851.25,10.0,Sneha
ORD00412,2026-04-05 09:47:02.645720,P067,Product_67,Home,South,3,782.25,10.0,Sneha
ORD00828,2026-05-03 09:47:02.645720,P031,Product_31,Sports,North,9,6029.65,,Sneha
ORD00140,2026-04-06 09:47:02.645720,P064,Product_64,Sports,South,1,3114.64,5.0,Anjali
